HRGcode	HRGdesc	"Cardiac (0=No, 1=Yes, 2=Ambiguous)"	"ProcComplications (0=No, 1=Yes)"	Yr09	Yr10	Yr11	Yr12	Yr13	Yr14	Yr15	Yr16
JA30Z	UNILATERAL PEDICLED MYOCUTANEOUS BREAST RECONSTRUCTION WITH OR WITHOUT INSERTION OF PROSTHESIS	0	0							1	1
JA31Z	BILATERAL PEDICLED MYOCUTANEOUS BREAST RECONSTRUCTION WITH OR WITHOUT INSERTION OF PROSTHESIS	0	0							1	1
JB01A	"MAJOR BURN, THIRD DEGREE OR MORE THAN 19% TBSA OR AFFECTING MULTIPLE BODY REGIONS WITH SIGNIFICANT GRAFT"	0	0	1	1	1	1	1	1		
JB01A	MAJOR BURN WITH SIGNIFICANT GRAFT	0	0							1	1
JB01B	"MAJOR BURN, THIRD DEGREE OR MORE THAN 19% TBSA OR AFFECTING MULTIPLE BODY REGIONS, TRANSFERRED IN 2 DAYS OR LESS"	0	0	1	1	1	1	1	1		
JB01B	MAJOR BURN TRANSFERRED IN 2 DAYS OR LESS	0	0							1	1
JB01C	"MAJOR BURN, THIRD DEGREE OR MORE THAN 19% TBSA OR AFFECTING MULTIPLE BODY REGIONS WITHOUT SIGNIFICANT GRAFT"	0	0	1	1	1	1	1	1		
JB01C	MAJOR BURN WITHOUT SIGNIFICANT GRAFT	0	0							1	1
JB11A	OTHER BURN WITH MULTIPLE SIGNIFICANT GRAFT PROCEDURES WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB11B	OTHER BURN WITH MULTIPLE SIGNIFICANT GRAFT PROCEDURES WITHOUT MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB12A	OTHER BURN WITH ONE SIGNIFICANT GRAFT PROCEDURE WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB12B	OTHER BURN WITH ONE SIGNIFICANT GRAFT PROCEDURE WITHOUT MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB13A	OTHER BURN WITH OTHER PROCEDURE WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB13B	OTHER BURN WITH OTHER PROCEDURE WITHOUT MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB21A	OTHER BURN WITHOUT OTHER PROCEDURE WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JB21B	OTHER BURN WITHOUT OTHER PROCEDURE WITHOUT MAJOR CC	0	0	1	1	1	1	1	1	1	1
JC01A	MAJOR MULTIPLE SKIN PROCEDURES WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JC01B	MAJOR MULTIPLE SKIN PROCEDURES WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JC01C	MAJOR MULTIPLE SKIN PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JC02A	MAJOR SKIN PROCEDURES CATEGORY 2 WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JC02B	MAJOR SKIN PROCEDURES CATEGORY 2 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JC02C	MAJOR SKIN PROCEDURES CATEGORY 2 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JC03A	MAJOR SKIN PROCEDURES CATEGORY 1 WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JC03B	MAJOR SKIN PROCEDURES CATEGORY 1 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JC03C	MAJOR SKIN PROCEDURES CATEGORY 1 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JC04A	INTERMEDIATE SKIN PROCEDURES WITH MAJOR CC	0	0	1	1	1					
JC04A	INTERMEDIATE SKIN PROCEDURES CATEGORY 2 WITH MAJOR CC	0	0				1	1	1	1	1
JC04B	INTERMEDIATE SKIN PROCEDURES WITH INTERMEDIATE CC	0	0	1	1	1					
JC04B	INTERMEDIATE SKIN PROCEDURES CATEGORY 2 WITH INTERMEDIATE CC	0	0				1	1	1	1	1
JC04C	INTERMEDIATE SKIN PROCEDURES WITHOUT CC	0	0	1	1	1					
JC04C	INTERMEDIATE SKIN PROCEDURES CATEGORY 2 WITHOUT CC	0	0				1	1	1	1	1
JC05A	MINOR SKIN PROCEDURES CATEGORY 3 WITH MAJOR CC	0	0	1	1	1					
JC05A	INTERMEDIATE SKIN PROCEDURES CATEGORY 1 WITH MAJOR CC	0	0				1	1	1	1	1
JC05B	MINOR SKIN PROCEDURES CATEGORY 3 WITH INTERMEDIATE CC	0	0	1	1	1					
JC05B	INTERMEDIATE SKIN PROCEDURES CATEGORY 1 WITH INTERMEDIATE CC	0	0				1	1	1	1	1
JC05C	MINOR SKIN PROCEDURES CATEGORY 3 WITHOUT CC	0	0	1	1	1					
JC05C	INTERMEDIATE SKIN PROCEDURES CATEGORY 1 WITHOUT CC	0	0				1	1	1	1	1
JC06A	MINOR SKIN PROCEDURES CATEGORY 2 WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JC06B	MINOR SKIN PROCEDURES CATEGORY 2 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JC06C	MINOR SKIN PROCEDURES CATEGORY 2 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JC07Z	MINOR SKIN PROCEDURES CATEGORY 1	0	0	1	1	1	1	1	1	1	1
JC09Z	PATCH TESTS	0	0	1	1	1	1	1	1	1	1
JC10Z	INVESTIGATIVE PROCEDURES 2	0	0	1	1	1					
JC10Z	SPECIFIED SKIN EXAMINATIONS AND INVESTIGATIONS	0	0				1	1	1	1	1
JC11Z	INVESTIGATIVE PROCEDURES 3	0	0	1	1	1					
JC11Z	OTHER DIAGNOSTIC SKIN TESTS	0	0				1	1	1	1	1
JC12Z	URTICARIA TESTS	0	0	1	1	1	1	1	1	1	1
JC13Z	PHOTO TESTS	0	0	1	1	1	1	1	1	1	1
JC14Z	SKIN THERAPIES LEVEL 2	0	0	1	1	1	1	1	1	1	1
JC15Z	SKIN THERAPIES LEVEL 3	0	0	1	1	1	1	1	1	1	1
JC16Z	SKIN THERAPIES LEVEL 4	0	0	1	1	1	1	1	1	1	1
JC17Z	SKIN THERAPIES LEVEL 5	0	0	1	1	1	1	1	1	1	1
JC18Z	ELECTRICAL AND OTHER INVASIVE THERAPY 2	0	0	1	1	1	1	1	1		
JC18Z	ELECTRICAL AND OTHER INVASIVE THERAPY LEVEL 2	0	0							1	1
JC19D	ELECTRICAL AND OTHER INVASIVE THERAPY 4 19 YEARS AND OVER	0	0				1	1	1		
JC19D	ELECTRICAL AND OTHER INVASIVE THERAPY LEVEL 4 19 YEARS AND OVER	0	0							1	1
JC19U	ELECTRICAL AND OTHER INVASIVE THERAPY 4 18 YEARS AND UNDER	0	0				1	1	1		
JC19U	ELECTRICAL AND OTHER INVASIVE THERAPY LEVEL 4 18 YEARS AND UNDER	0	0							1	1
JC19Z	ELECTRICAL AND OTHER INVASIVE THERAPY 4	0	0	1	1	1					
JC20Z	ELECTRICAL AND OTHER INVASIVE THERAPY 3	0	0	1	1	1	1	1	1		
JC20Z	ELECTRICAL AND OTHER INVASIVE THERAPY LEVEL 3	0	0							1	1
JC27Z	NURSING PROCEDURES AND DRESSINGS 1	0	0	1	1	1	1	1	1		
JC27Z	NURSING PROCEDURES OR DRESSINGS	0	0							1	1
JC29Z	PHOTOTHERAPY	0	0	1	1	1	1	1	1	1	
JC32Z	PHOTOCHEMOTHERAPY	0	0	1	1	1	1	1	1		
JC46Z	PHOTODYNAMIC THERAPY	0	0							1	1
JC47Z	PHOTOTHERAPY	0	0						1	1	1
JD01A	MAJOR SKIN DISORDERS CATEGORY 2 WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JD01B	MAJOR SKIN DISORDERS CATEGORY 2 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JD01C	MAJOR SKIN DISORDERS CATEGORY 2 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JD02A	MAJOR SKIN DISORDERS CATEGORY 1 WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JD02B	MAJOR SKIN DISORDERS CATEGORY 1 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JD02C	MAJOR SKIN DISORDERS CATEGORY 1 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JD03A	INTERMEDIATE SKIN DISORDERS WITH MAJOR CC	0	0	1	1						
JD03A	INTERMEDIATE SKIN DISORDERS CATEGORY 2 WITH MAJOR CC	0	0			1	1	1	1	1	1
JD03B	INTERMEDIATE SKIN DISORDERS WITH INTERMEDIATE CC	0	0	1	1						
JD03B	INTERMEDIATE SKIN DISORDERS CATEGORY 2 WITH INTERMEDIATE CC	0	0			1	1	1	1	1	1
JD03C	INTERMEDIATE SKIN DISORDERS WITHOUT CC	0	0	1	1						
JD03C	INTERMEDIATE SKIN DISORDERS CATEGORY 2 WITHOUT CC	0	0			1	1	1	1	1	1
JD04A	MINOR SKIN DISORDERS CATEGORY 3 WITH MAJOR CC	0	0	1	1						
JD04A	INTERMEDIATE SKIN DISORDERS CATEGORY 1 WITH MAJOR CC	0	0			1	1	1	1	1	1
JD04B	MINOR SKIN DISORDERS CATEGORY 3 WITH INTERMEDIATE CC	0	0	1	1						
JD04B	INTERMEDIATE SKIN DISORDERS CATEGORY 1 WITH INTERMEDIATE CC	0	0			1	1	1	1	1	1
JD04C	MINOR SKIN DISORDERS CATEGORY 3 WITHOUT CC	0	0	1	1						
JD04C	INTERMEDIATE SKIN DISORDERS CATEGORY 1 WITHOUT CC	0	0			1	1	1	1	1	1
JD05A	MINOR SKIN DISORDERS CATEGORY 2 WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
JD05B	MINOR SKIN DISORDERS CATEGORY 2 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
JD05C	MINOR SKIN DISORDERS CATEGORY 2 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
JD06A	MINOR SKIN DISORDERS CATEGORY 1 WITH CC	0	0	1	1	1	1	1	1	1	1
JD06B	MINOR SKIN DISORDERS CATEGORY 1 WITHOUT CC	0	0	1	1	1	1	1	1	1	1
KA01A	MAJOR THYROID PROCEDURES WITH CC	0	0	1	1	1					
KA01B	MAJOR THYROID PROCEDURES WITHOUT CC	0	0	1	1	1					
KA02Z	MINOR THYROID PROCEDURES	0	0	1	1	1					
KA03A	PARATHYROID PROCEDURES WITH CC	0	0	1	1	1	1	1	1	1	1
KA03B	PARATHYROID PROCEDURES WITHOUT CC	0	0	1	1	1	1	1	1	1	1
KA04Z	ADRENAL PROCEDURES	0	0	1	1	1	1	1	1	1	1
KA05A	ANTERIOR PITUITARY DISORDERS WITH CC	0	0	1	1	1	1	1	1	1	1
KA05B	ANTERIOR PITUITARY DISORDERS WITHOUT CC	0	0	1	1	1	1	1	1	1	1
KA06A	NON PITUITARY ENDOCRINE NEOPLASMS WITH CC	0	0	1							
KA06A	NON PITUITARY NEOPLASIA AND HYPOPLASIA WITH CC	0	0		1	1	1	1	1	1	1
KA06B	NON PITUITARY ENDOCRINE NEOPLASMS WITHOUT CC	0	0	1							
KA06B	NON PITUITARY NEOPLASIA AND HYPOPLASIA WITHOUT CC	0	0		1	1	1	1	1	1	1
KA07Z	NON SURGICAL THYROID DISORDERS	0	0	1	1	1	1	1	1	1	1
KA08Z	OTHER ENDOCRINE DISORDERS	0	0	1	1	1	1	1	1	1	1
KA09A	THYROID PROCEDURES WITH CC	0	0			1	1	1	1	1	1
KA09B	THYROID PROCEDURES WITHOUT CC	0	0			1	1	1	1	1	1
KB01A	DIABETES WITH HYPOGLYCAEMIC DISORDERS 70 YEARS AND OVER	0	0	1	1	1	1	1	1	1	1
KB01B	DIABETES WITH HYPOGLYCAEMIC DISORDERS 69 YEARS AND UNDER	0	0	1	1	1	1	1	1	1	1
KB02A	DIABETES WITH HYPERGLYCAEMIC DISORDERS 70 YEARS AND OVER WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
KB02B	DIABETES WITH HYPERGLYCAEMIC DISORDERS 70 YEARS AND OVER WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
KB02C	DIABETES WITH HYPERGLYCAEMIC DISORDERS 70 YEARS AND OVER WITHOUT CC	0	0	1	1	1	1	1	1	1	1
KB02D	DIABETES WITH HYPERGLYCAEMIC DISORDERS 69 YEARS AND UNDER WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
KB02E	DIABETES WITH HYPERGLYCAEMIC DISORDERS 69 YEARS AND UNDER WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1	1	1
KB02F	DIABETES WITH HYPERGLYCAEMIC DISORDERS 69 YEARS AND UNDER WITHOUT CC	0	0	1	1	1	1	1	1	1	1
KB03A	DIABETES WITH LOWER LIMB COMPLICATIONS WITH MAJOR CC	0	0	1	1	1	1	1	1	1	1
KB03B	DIABETES WITH LOWER LIMB COMPLICATIONS WITHOUT MAJOR CC	0	0	1	1	1	1	1	1	1	1
KB04Z	CONTINUOUS SUBCUTANEOUS INSULIN INFUSION	0	0							1	1
KC01A	ELECTROLYTE DISORDERS WITH MAJOR CC	0	0	1	1	1					
KC01B	ELECTROLYTE DISORDERS WITH INTERMEDIATE CC	0	0	1	1	1					
KC01C	ELECTROLYTE DISORDERS WITHOUT CC	0	0	1	1	1					
KC02A	FLUID DISORDERS 70 YEARS AND OVER WITH MAJOR CC	0	0	1	1	1					
KC02B	FLUID DISORDERS 70 YEARS AND OVER WITH INTERMEDIATE CC	0	0	1	1	1					
KC02C	FLUID DISORDERS 70 YEARS AND OVER WITHOUT CC	0	0	1	1	1					
KC02D	FLUID DISORDERS 69 YEARS AND UNDER WITH MAJOR CC	0	0	1	1	1					
KC02E	FLUID DISORDERS 69 YEARS AND UNDER WITH INTERMEDIATE CC	0	0	1	1	1					
KC02F	FLUID DISORDERS 69 YEARS AND UNDER WITHOUT CC	0	0	1	1	1					
KC03A	DISORDERS OF NUTRITION 85 YEARS AND OVER	0	0	1	1	1					
KC03B	DISORDERS OF NUTRITION 84 YEARS AND UNDER WITH MAJOR CC	0	0	1	1	1					
KC03C	DISORDERS OF NUTRITION 84 YEARS AND UNDER WITHOUT MAJOR CC	0	0	1	1	1					
KC04Z	INBORN ERRORS OF METABOLISM	0	0	1	1	1	1	1	1	1	1
KC05A	FLUID AND ELECTROLYTE DISORDERS 70 YEARS AND OVER WITH MAJOR CC	0	0			1	1	1	1	1	1
KC05B	FLUID AND ELECTROLYTE DISORDERS 70 YEARS AND OVER WITH INTERMEDIATE CC	0	0			1	1	1	1	1	1
KC05C	FLUID AND ELECTROLYTE DISORDERS 70 YEARS AND OVER WITHOUT CC	0	0			1	1	1	1	1	1
KC05D	FLUID AND ELECTROLYTE DISORDERS 69 YEARS AND UNDER WITH MAJOR CC	0	0			1	1	1	1	1	1
KC05E	FLUID AND ELECTROLYTE DISORDERS 69 YEARS AND UNDER WITH INTERMEDIATE CC	0	0			1	1	1	1	1	1
KC05F	FLUID AND ELECTROLYTE DISORDERS 69 YEARS AND UNDER WITHOUT CC	0	0			1	1	1	1	1	1
LA01A	KIDNEY TRANSPLANT FROM CADAVER NON HEART BEATING DONOR 19 YEARS AND OVER	0	0	1							
LA01A	KIDNEY TRANSPLANT 19 YEARS AND OVER FROM CADAVER NON HEART BEATING DONOR	0	0		1	1	1	1	1		
LA01A	"KIDNEY TRANSPLANT 19 YEARS AND OVER, FROM CADAVER NON HEART BEATING DONOR"	0	0							1	1
LA01B	KIDNEY TRANSPLANT FROM CADAVER NON HEART BEATING DONOR 18 YEARS AND UNDER	0	0	1							
LA01B	KIDNEY TRANSPLANT 18 YEARS AND UNDER FROM CADAVER NON HEART BEATING DONOR	0	0		1	1	1	1	1		
LA01B	"KIDNEY TRANSPLANT 18 YEARS AND UNDER, FROM CADAVER NON HEART BEATING DONOR"	0	0							1	1
LA02A	KIDNEY TRANSPLANT FROM CADAVER HEART BEATING DONOR 19 YEARS AND OVER	0	0	1							
LA02A	KIDNEY TRANSPLANT 19 YEARS AND OVER FROM CADAVER HEART BEATING DONOR	0	0		1	1	1	1	1		
LA02A	"KIDNEY TRANSPLANT 19 YEARS AND OVER, FROM CADAVER HEART BEATING DONOR"	0	0							1	1
LA02B	KIDNEY TRANSPLANT FROM CADAVER HEART BEATING DONOR 18 YEARS AND UNDER	0	0	1							
LA02B	KIDNEY TRANSPLANT 18 YEARS AND UNDER FROM CADAVER HEART BEATING DONOR	0	0		1	1	1	1	1		
LA02B	"KIDNEY TRANSPLANT 18 YEARS AND UNDER, FROM CADAVER HEART BEATING DONOR"	0	0							1	1
LA03A	KIDNEY TRANSPLANT FROM LIVE DONOR 19 YEARS AND OVER	0	0	1							
LA03A	KIDNEY TRANSPLANT 19 YEARS AND OVER FROM LIVE DONOR	0	0		1	1	1	1	1		
LA03A	"KIDNEY TRANSPLANT 19 YEARS AND OVER, FROM LIVE DONOR"	0	0							1	1
LA03B	KIDNEY TRANSPLANT FROM LIVE DONOR 18 YEARS AND UNDER	0	0	1							
LA03B	KIDNEY TRANSPLANT 18 YEARS AND UNDER FROM LIVE DONOR	0	0		1	1	1	1	1		
LA03B	"KIDNEY TRANSPLANT 18 YEARS AND UNDER, FROM LIVE DONOR"	0	0							1	1
LA04A	KIDNEY OR URINARY TRACT INFECTIONS WITH MAJOR CC	0	0	1	1	1					
LA04B	KIDNEY OR URINARY TRACT INFECTIONS WITH INTERMEDIATE CC	0	0	1	1						
LA04C	KIDNEY OR URINARY TRACT INFECTIONS WITHOUT CC	0	0	1	1						
LA04D	KIDNEY OR URINARY TRACT INFECTIONS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0		1	1	1	1	1	1	1
LA04E	KIDNEY OR URINARY TRACT INFECTIONS WITH LENGTH OF STAY 2 DAYS OR MORE WITH INTERMEDIATE CC	0	0		1	1	1	1	1	1	1
LA04F	KIDNEY OR URINARY TRACT INFECTIONS WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT CC	0	0		1	1	1	1	1	1	1
LA04G	KIDNEY OR URINARY TRACT INFECTIONS WITH LENGTH OF STAY LESS 1 DAY OR LESS	0	0		1	1					
LA04G	KIDNEY OR URINARY TRACT INFECTIONS WITH LENGTH OF STAY 1 DAY OR LESS	0	0				1	1	1	1	1
LA05A	RENAL REPLACEMENT ASSOCIATED PROCEDURES WITH CC	0	0	1	1						
LA05A	RENAL REPLACEMENT PERITONEAL DIALYSIS ASSOCIATED PROCEDURES WITH CC	0	0			1					
LA05B	RENAL REPLACEMENT ASSOCIATED PROCEDURES WITHOUT CC	0	0	1	1						
LA05B	RENAL REPLACEMENT PERITONEAL DIALYSIS ASSOCIATED PROCEDURES WITHOUT CC	0	0			1					
LA05Z	RENAL REPLACEMENT PERITONEAL DIALYSIS ASSOCIATED PROCEDURES	0	0			1	1	1	1	1	1
LA07A	ACUTE RENAL FAILURE WITH MAJOR CC	0	0	1	1						
LA07A	ACUTE KIDNEY INJURY WITH MAJOR CC	0	0			1					
LA07B	ACUTE RENAL FAILURE WITH INTERMEDIATE CC	0	0	1	1						
LA07B	ACUTE KIDNEY INJURY WITH INTERMEDIATE CC	0	0			1					
LA07C	ACUTE RENAL FAILURE WITHOUT CC	0	0	1	1						
LA07C	ACUTE KIDNEY INJURY WITHOUT CC	0	0			1	1	1	1	1	1
LA07D	ACUTE KIDNEY INJURY WITH MAJOR CC WITH INTERVENTIONS	0	0			1	1	1	1		
LA07D	ACUTE KIDNEY INJURY WITH INTERVENTIONS WITH MAJOR CC	0	0							1	1
LA07E	ACUTE KIDNEY INJURY WITH MAJOR CC WITHOUT INTERVENTIONS	0	0			1	1	1	1		
LA07E	ACUTE KIDNEY INJURY WITHOUT INTERVENTIONS WITH MAJOR CC	0	0							1	1
LA07F	ACUTE KIDNEY INJURY WITH INTERMEDIATE CC WITH INTERVENTIONS	0	0			1	1	1	1		
LA07F	ACUTE KIDNEY INJURY WITH INTERVENTIONS WITH INTERMEDIATE CC	0	0							1	1
LA07G	ACUTE KIDNEY INJURY WITH INTERMEDIATE CC WITHOUT INTERVENTIONS	0	0			1	1	1	1		
LA07G	ACUTE KIDNEY INJURY WITHOUT INTERVENTIONS WITH INTERMEDIATE CC	0	0							1	1
LA08A	CHRONIC RENAL FAILURE WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0	1	1						
LA08A	CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0			1	1	1	1	1	1
LA08B	CHRONIC RENAL FAILURE WITH LENGTH OF STAY 2 DAYS OR MORE WITH INTERMEDIATE CC	0	0	1	1						
LA08B	CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 2 DAYS OR MORE WITH INTERMEDIATE CC	0	0			1	1	1	1	1	1
LA08C	CHRONIC RENAL FAILURE WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT CC	0	0	1	1						
LA08C	CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT CC	0	0			1	1	1	1	1	1
LA08D	CHRONIC RENAL FAILURE WITH LENGTH OF STAY 1 DAY OR LESS	0	0	1	1						
LA08E	CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 1 DAY OR LESS ASSOCIATED WITH RENAL DIALYSIS	0	0		1	1	1	1	1		
LA08E	"CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 1 DAY OR LESS, ASSOCIATED WITH RENAL DIALYSIS"	0	0							1	1
LA08F	CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 1 DAY OR LESS NOT ASSOCIATED WITH RENAL DIALYSIS	0	0		1	1	1	1	1		
LA08F	"CHRONIC KIDNEY DISEASE WITH LENGTH OF STAY 1 DAY OR LESS, NOT ASSOCIATED WITH RENAL DIALYSIS"	0	0							1	1
LA09A	GENERAL RENAL DISORDERS 19 YEARS AND OVER WITH MAJOR CC	0	0	1	1						
LA09B	GENERAL RENAL DISORDERS 19 YEARS AND OVER WITH INTERMEDIATE CC	0	0	1	1						
LA09C	GENERAL RENAL DISORDERS 19 YEARS AND OVER WITHOUT CC	0	0	1	1						
LA09E	GENERAL RENAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0		1	1	1	1	1	1	1
LA09F	GENERAL RENAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITH INTERMEDIATE CC	0	0		1	1	1	1	1	1	1
LA09G	GENERAL RENAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT CC	0	0		1	1	1	1	1	1	1
LA09H	GENERAL RENAL DISORDERS WITH LENGTH OF STAY 1 DAY OR LESS	0	0		1	1	1	1	1	1	1
LA10Z	LIVE KIDNEY DONOR SCREENING	0	0	1	1	1	1	1	1	1	
LA11Z	KIDNEY PRE TRANSPLANTATION WORK UP OF LIVE DONOR	0	0	1	1	1	1	1	1	1	1
LA12A	KIDNEY PRE TRANSPLANTATION WORK UP OF RECIPIENT 19 YEARS AND OVER	0	0	1	1	1	1	1	1	1	1
LA12B	KIDNEY PRE TRANSPLANTATION WORK UP OF RECIPIENT 18 YEARS AND UNDER	0	0					1	1		
LA13A	EXAMINATION FOR POST TRANSPLANTATION OF KIDNEY OF RECIPIENT 19 YEARS AND OVER	0	0					1	1	1	1
LA13B	EXAMINATION FOR POST TRANSPLANTATION OF KIDNEY OF RECIPIENT 18 YEARS AND UNDER	0	0						1		
LA14Z	EXAMINATION FOR POST TRANSPLANTATION OF KIDNEY OF LIVE DONOR	0	0					1		1	
LB01A	PERCUTANEOUS NEPHROSTOMY WITH CC	0	0	1	1	1	1	1	1	1	1
LB01B	PERCUTANEOUS NEPHROSTOMY WITHOUT CC	0	0	1	1	1	1	1	1	1	1
LB02A	KIDNEY MAJOR OPEN PROCEDURE 19 YEARS AND OVER WITH MAJOR CC	0	0	1	1	1	1	1			
LB02B	KIDNEY MAJOR OPEN PROCEDURE 19 YEARS AND OVER WITH INTERMEDIATE CC	0	0	1	1	1	1	1			
LB02C	KIDNEY MAJOR OPEN PROCEDURE 19 YEARS AND OVER WITHOUT CC	0	0	1	1	1	1	1			
LB02D	KIDNEY MAJOR OPEN PROCEDURE 18 YEARS AND UNDER	0	0	1	1	1	1	1			
LB03Z	LAPAROSCOPIC OPERATIONS ON KIDNEY AND URETER	0	0	1	1	1	1	1			
LB04A	KIDNEY MAJOR ENDOSCOPIC PROCEDURE WITH CC	0	0	1	1	1	1	1	1	1	
LB04B	KIDNEY MAJOR ENDOSCOPIC PROCEDURE WITHOUT CC	0	0	1	1	1	1	1	1	1	
LB05A	"KIDNEY INTERMEDIATE TECHNICAL, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 19 YEARS AND OVER WITH MAJOR CC"	0	0	1							
LB05A	"KIDNEY INTERMEDIATE, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 19 YEARS AND OVER WITH MAJOR CC"	0	0		1	1	1	1	1		
LB05A	INTERMEDIATE PERCUTANEOUS KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH MAJOR CC	0	0							1	1
LB05B	"KIDNEY INTERMEDIATE TECHNICAL, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 19 YEARS AND OVER WITH INTERMEDIATE CC"	0	0	1							
LB05B	"KIDNEY INTERMEDIATE, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 19 YEARS AND OVER WITH INTERMEDIATE CC"	0	0		1	1	1	1	1		
LB05B	INTERMEDIATE PERCUTANEOUS KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH INTERMEDIATE CC	0	0							1	1
LB05C	"KIDNEY INTERMEDIATE TECHNICAL, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 19 YEARS AND OVER WITHOUT CC"	0	0	1							
LB05C	"KIDNEY INTERMEDIATE, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 19 YEARS AND OVER WITHOUT CC"	0	0		1	1	1	1	1		
LB05C	INTERMEDIATE PERCUTANEOUS KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITHOUT CC	0	0							1	1
LB05D	"KIDNEY INTERMEDIATE TECHNICAL, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 18 YEARS AND UNDER"	0	0	1							
LB05D	"KIDNEY INTERMEDIATE, ENDOSCOPIC AND PERCUTANEOUS INTERVENTIONS 18 YEARS AND UNDER"	0	0		1	1	1	1	1		
LB05D	INTERMEDIATE PERCUTANEOUS KIDNEY OR URETER PROCEDURES 18 YEARS AND UNDER	0	0							1	1
LB06A	"NON OR ADMISSION FOR KIDNEY, URINARY TRACT AND PROSTATE NEOPLASMS WITH MAJOR CC"	0	0	1	1						
LB06B	"NON OR ADMISSION FOR KIDNEY, URINARY TRACT AND PROSTATE NEOPLASMS WITH INTERMEDIATE CC"	0	0	1	1	1					
LB06C	"NON OR ADMISSION FOR KIDNEY, URINARY TRACT AND PROSTATE NEOPLASMS WITHOUT CC"	0	0	1	1						
LB06D	"KIDNEY, URINARY TRACT AND PROSTATE NEOPLASMS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC"	0	0		1	1	1	1	1		
LB06D	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC"	0	0							1	1
LB06E	"KIDNEY, URINARY TRACT AND PROSTATE NEOPLASMS WITH LENGTH OF STAY 2 DAYS OR MORE WITH INTERMEDIATE CC"	0	0		1	1	1	1	1		
LB06E	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH LENGTH OF STAY 2 DAYS OR MORE WITH INTERMEDIATE CC"	0	0							1	1
