HRGcode	HRGdesc	"Cardiac (0=No, 1=Yes, 2=Ambiguous)"	"ProcComplications (0=No, 1=Yes)"	Yr17
LA07M	ACUTE KIDNEY INJURY WITHOUT INTERVENTIONS WITH CC SCORE 8 11	0	0	1
LA07N	ACUTE KIDNEY INJURY WITHOUT INTERVENTIONS WITH CC SCORE 4 7	0	0	1
LA07P	ACUTE KIDNEY INJURY WITHOUT INTERVENTIONS WITH CC SCORE 0 3	0	0	1
LA08G	CHRONIC KIDNEY DISEASE WITH INTERVENTIONS WITH CC SCORE 6	0	0	1
LA08H	CHRONIC KIDNEY DISEASE WITH INTERVENTIONS WITH CC SCORE 3 5	0	0	1
LA08J	CHRONIC KIDNEY DISEASE WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LA08K	CHRONIC KIDNEY DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 11	0	0	1
LA08L	CHRONIC KIDNEY DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 8 10	0	0	1
LA08M	CHRONIC KIDNEY DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 5 7	0	0	1
LA08N	CHRONIC KIDNEY DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 3 4	0	0	1
LA08P	CHRONIC KIDNEY DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LA09J	GENERAL RENAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 6	0	0	1
LA09K	GENERAL RENAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 3 5	0	0	1
LA09L	GENERAL RENAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LA09M	GENERAL RENAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 9	0	0	1
LA09N	GENERAL RENAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 6 8	0	0	1
LA09P	GENERAL RENAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
LA09Q	GENERAL RENAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LA10Z	LIVE KIDNEY DONOR SCREENING	0	0	1
LA11Z	KIDNEY PRE TRANSPLANTATION WORKUP OF LIVE DONOR	0	0	1
LA12A	KIDNEY PRE TRANSPLANTATION WORKUP OF RECIPIENT 19 YEARS AND OVER	0	0	1
LA12B	KIDNEY PRE TRANSPLANTATION WORKUP OF RECIPIENT 18 YEARS AND UNDER	0	0	1
LA13A	EXAMINATION FOR POST TRANSPLANTATION OF KIDNEY OF RECIPIENT 19 YEARS AND OVER	0	0	1
LA13B	EXAMINATION FOR POST TRANSPLANTATION OF KIDNEY OF RECIPIENT 18 YEARS AND UNDER	0	0	1
LA97A	SAME DAY DIALYSIS ADMISSION OR ATTENDANCE 19 YEARS AND OVER	0	0	1
LA97B	SAME DAY DIALYSIS ADMISSION OR ATTENDANCE 18 YEARS AND UNDER	0	0	1
LB06H	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH INTERVENTIONS WITH CC SCORE 9"	0	0	1
LB06J	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH INTERVENTIONS WITH CC SCORE 6 8"	0	0	1
LB06K	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH INTERVENTIONS WITH CC SCORE 4 5"	0	0	1
LB06L	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH INTERVENTIONS WITH CC SCORE 2 3"	0	0	1
LB06M	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITH INTERVENTIONS WITH CC SCORE 0 1"	0	0	1
LB06N	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITHOUT INTERVENTIONS WITH CC SCORE 13"	0	0	1
LB06P	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITHOUT INTERVENTIONS WITH CC SCORE 7 12"	0	0	1
LB06Q	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITHOUT INTERVENTIONS WITH CC SCORE 4 6"	0	0	1
LB06R	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITHOUT INTERVENTIONS WITH CC SCORE 2 3"	0	0	1
LB06S	"KIDNEY, URINARY TRACT OR PROSTATE NEOPLASMS WITHOUT INTERVENTIONS WITH CC SCORE 0 1"	0	0	1
LB09C	INTERMEDIATE ENDOSCOPIC URETER PROCEDURES 18 YEARS AND UNDER	0	0	1
LB09D	INTERMEDIATE ENDOSCOPIC URETER PROCEDURES 19 YEARS AND OVER	0	0	1
LB10B	MAJOR OPEN BLADDER PROCEDURES OR RECONSTRUCTION 18 YEARS AND UNDER	0	0	1
LB10C	MAJOR OPEN BLADDER PROCEDURES OR RECONSTRUCTION 19 YEARS AND OVER WITH CC SCORE 2	0	0	1
LB10D	MAJOR OPEN BLADDER PROCEDURES OR RECONSTRUCTION 19 YEARS AND OVER WITH CC SCORE 0 1	0	0	1
LB12Z	INTERMEDIATE OPEN BLADDER PROCEDURES	0	0	1
LB13C	MAJOR ENDOSCOPIC BLADDER PROCEDURES WITH CC SCORE 7+	0	0	1
LB13D	MAJOR ENDOSCOPIC BLADDER PROCEDURES WITH CC SCORE 5 6	0	0	1
LB13E	MAJOR ENDOSCOPIC BLADDER PROCEDURES WITH CC SCORE 2 4	0	0	1
LB13F	MAJOR ENDOSCOPIC BLADDER PROCEDURES WITH CC SCORE 0 1	0	0	1
LB14Z	INTERMEDIATE ENDOSCOPIC BLADDER PROCEDURES	0	0	1
LB15D	MINOR BLADDER PROCEDURES 18 YEARS AND UNDER	0	0	1
LB15E	MINOR BLADDER PROCEDURES 19 YEARS AND OVER	0	0	1
LB16D	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITH INTERVENTIONS WITH CC SCORE 7	0	0	1
LB16E	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITH INTERVENTIONS WITH CC SCORE 3 6	0	0	1
LB16F	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LB16G	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITHOUT INTERVENTIONS WITH CC SCORE 8	0	0	1
LB16H	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITHOUT INTERVENTIONS WITH CC SCORE 5 7	0	0	1
LB16J	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITHOUT INTERVENTIONS WITH CC SCORE 2 4	0	0	1
LB16K	URINARY INCONTINENCE OR OTHER URINARY PROBLEMS WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
LB17Z	INTRODUCTION OF THERAPEUTIC SUBSTANCE INTO BLADDER	0	0	1
LB18Z	ATTENTION TO SUPRAPUBIC BLADDER CATHETER	0	0	1
LB19C	URETERIC OR BLADDER DISORDERS WITH INTERVENTIONS WITH CC SCORE 4	0	0	1
LB19D	URETERIC OR BLADDER DISORDERS WITH INTERVENTIONS WITH CC SCORE 0 3	0	0	1
LB19E	URETERIC OR BLADDER DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 5	0	0	1
LB19F	URETERIC OR BLADDER DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 2 4	0	0	1
LB19G	URETERIC OR BLADDER DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
LB20C	"INFECTION OR MECHANICAL PROBLEMS RELATED TO GENITO URINARY PROSTHESES, IMPLANTS OR GRAFTS WITH INTERVENTIONS WITH CC SCORE 4"	0	0	1
LB20D	"INFECTION OR MECHANICAL PROBLEMS RELATED TO GENITO URINARY PROSTHESES, IMPLANTS OR GRAFTS WITH INTERVENTIONS WITH CC SCORE 0 3"	0	0	1
LB20E	"INFECTION OR MECHANICAL PROBLEMS RELATED TO GENITO URINARY PROSTHESES, IMPLANTS OR GRAFTS WITHOUT INTERVENTIONS WITH CC SCORE 7"	0	0	1
LB20F	"INFECTION OR MECHANICAL PROBLEMS RELATED TO GENITO URINARY PROSTHESES, IMPLANTS OR GRAFTS WITHOUT INTERVENTIONS WITH CC SCORE 2 6"	0	0	1
LB20G	"INFECTION OR MECHANICAL PROBLEMS RELATED TO GENITO URINARY PROSTHESES, IMPLANTS OR GRAFTS WITHOUT INTERVENTIONS WITH CC SCORE 0 1"	0	0	1
LB21A	"MAJOR OPEN, PROSTATE OR BLADDER NECK PROCEDURES (MALE), WITH CC SCORE 2+"	0	0	1
LB21B	"MAJOR OPEN, PROSTATE OR BLADDER NECK PROCEDURES (MALE), WITH CC SCORE 0 1"	0	0	1
LB22Z	"MAJOR LAPAROSCOPIC, PROSTATE OR BLADDER NECK PROCEDURES (MALE)"	0	0	1
LB25D	TRANSURETHRAL PROSTATE RESECTION PROCEDURES WITH CC SCORE 6+	0	0	1
LB25E	TRANSURETHRAL PROSTATE RESECTION PROCEDURES WITH CC SCORE 3 5	0	0	1
LB25F	TRANSURETHRAL PROSTATE RESECTION PROCEDURES WITH CC SCORE 0 2	0	0	1
LB26A	"INTERMEDIATE ENDOSCOPIC, PROSTATE OR BLADDER NECK PROCEDURES (MALE AND FEMALE), WITH CC SCORE 2+"	0	0	1
LB26B	"INTERMEDIATE ENDOSCOPIC, PROSTATE OR BLADDER NECK PROCEDURES (MALE AND FEMALE), WITH CC SCORE 0 1"	0	0	1
LB28C	NON MALIGNANT PROSTATE DISORDERS WITH INTERVENTIONS WITH CC SCORE 4	0	0	1
LB28D	NON MALIGNANT PROSTATE DISORDERS WITH INTERVENTIONS WITH CC SCORE 0 3	0	0	1
LB28E	NON MALIGNANT PROSTATE DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
LB28F	NON MALIGNANT PROSTATE DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
LB28G	NON MALIGNANT PROSTATE DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LB29A	MAJOR OPEN URETHRA PROCEDURES 19 YEARS AND OVER	0	0	1
LB29C	"MAJOR OPEN URETHRA PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0	1
LB29D	"MAJOR OPEN URETHRA PROCEDURES, 1 YEAR AND UNDER"	0	0	1
LB33Z	VASECTOMY PROCEDURES	0	0	1
LB35C	"SCROTUM, TESTIS OR VAS DEFERENS DISORDERS WITH INTERVENTIONS WITH CC SCORE 2"	0	0	1
LB35D	"SCROTUM, TESTIS OR VAS DEFERENS DISORDERS WITH INTERVENTIONS WITH CC SCORE 0 1"	0	0	1
LB35E	"SCROTUM, TESTIS OR VAS DEFERENS DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 6"	0	0	1
LB35F	"SCROTUM, TESTIS OR VAS DEFERENS DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 3 5"	0	0	1
LB35G	"SCROTUM, TESTIS OR VAS DEFERENS DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 1 2"	0	0	1
LB35H	"SCROTUM, TESTIS OR VAS DEFERENS DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0"	0	0	1
LB36Z	EXTRACORPOREAL LITHOTRIPSY	0	0	1
LB37C	MISCELLANEOUS URINARY TRACT FINDINGS WITH CC SCORE 5+	0	0	1
LB37D	MISCELLANEOUS URINARY TRACT FINDINGS WITH CC SCORE 2 4	0	0	1
LB37E	MISCELLANEOUS URINARY TRACT FINDINGS WITH CC SCORE 0 1	0	0	1
LB38C	UNSPECIFIED HAEMATURIA WITH INTERVENTIONS WITH CC SCORE 7	0	0	1
LB38D	UNSPECIFIED HAEMATURIA WITH INTERVENTIONS WITH CC SCORE 3 6	0	0	1
LB38E	UNSPECIFIED HAEMATURIA WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LB38F	UNSPECIFIED HAEMATURIA WITHOUT INTERVENTIONS WITH CC SCORE 8	0	0	1
LB38G	UNSPECIFIED HAEMATURIA WITHOUT INTERVENTIONS WITH CC SCORE 4 7	0	0	1
LB38H	UNSPECIFIED HAEMATURIA WITHOUT INTERVENTIONS WITH CC SCORE 0 3	0	0	1
LB39C	CYSTECTOMY WITH URINARY DIVERSION AND RECONSTRUCTION WITH CC SCORE 3	0	0	1
LB39D	CYSTECTOMY WITH URINARY DIVERSION AND RECONSTRUCTION WITH CC SCORE 0 2	0	0	1
LB40C	URINARY TRACT STONE DISEASE WITH INTERVENTIONS WITH CC SCORE 3	0	0	1
LB40D	URINARY TRACT STONE DISEASE WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LB40E	URINARY TRACT STONE DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
LB40F	URINARY TRACT STONE DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
LB40G	URINARY TRACT STONE DISEASE WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
LB42A	DYNAMIC STUDIES OF URINARY TRACT 19 YEARS AND OVER	0	0	1
LB42D	DYNAMIC STUDIES OF URINARY TRACT 18 YEARS AND UNDER	0	0	1
LB43Z	TREATMENT OF ERECTILE DYSFUNCTION	0	0	1
LB46Z	LIVE DONATION OF KIDNEY	0	0	1
LB47Z	MAJOR OPEN PENIS PROCEDURES	0	0	1
LB48Z	INTERMEDIATE OPEN PENIS PROCEDURES	0	0	1
LB49Z	HIGH INTENSITY FOCUSED ULTRASOUND (MALE AND FEMALE)	0	0	1
LB50Z	IMPLANTATION OF ARTIFICIAL URINARY SPHINCTER (MALE AND FEMALE)	0	0	1
LB51A	VAGINAL TAPE OPERATIONS FOR URINARY INCONTINENCE WITH CC SCORE 2	0	0	1
LB51B	VAGINAL TAPE OPERATIONS FOR URINARY INCONTINENCE WITH CC SCORE 0 1	0	0	1
LB52A	"MAJOR OPEN, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES WITH CC SCORE 2"	0	0	1
LB52B	"MAJOR OPEN, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES WITH CC SCORE 0 1"	0	0	1
LB53B	"INTERMEDIATE OPEN, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES 18 YEARS AND UNDER"	0	0	1
LB53C	"INTERMEDIATE OPEN, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES 19 YEARS AND OVER WITH CC SCORE 1"	0	0	1
LB53D	"INTERMEDIATE OPEN, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES 19 YEARS AND OVER WITH CC SCORE 0"	0	0	1
LB54A	"MINOR, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES 19 YEARS AND OVER"	0	0	1
LB54C	"MINOR, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0	1
LB54D	"MINOR, SCROTUM, TESTIS OR VAS DEFERENS PROCEDURES, 1 YEAR AND UNDER"	0	0	1
LB55A	"MINOR OR INTERMEDIATE, URETHRA PROCEDURES 19 YEARS AND OVER"	0	0	1
LB55B	"MINOR OR INTERMEDIATE, URETHRA PROCEDURES 18 YEARS AND UNDER"	0	0	1
LB56A	MINOR PENIS PROCEDURES 19 YEARS AND OVER	0	0	1
LB56C	"MINOR PENIS PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0	1
LB56D	"MINOR PENIS PROCEDURES, 1 YEAR AND UNDER"	0	0	1
LB57C	URETHRAL DISORDERS WITH INTERVENTIONS	0	0	1
LB57D	URETHRAL DISORDERS WITHOUT INTERVENTIONS	0	0	1
LB58C	PENILE DISORDERS WITH INTERVENTIONS	0	0	1
LB58D	PENILE DISORDERS WITHOUT INTERVENTIONS	0	0	1
LB59Z	"MAJOR, OPEN OR LAPAROSCOPIC, BLADDER NECK PROCEDURES (FEMALE)"	0	0	1
LB60C	"COMPLEX, OPEN OR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES WITH CC SCORE 7"	0	0	1
LB60D	"COMPLEX, OPEN OR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES WITH CC SCORE 4 6"	0	0	1
LB60E	"COMPLEX, OPEN OR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES WITH CC SCORE 2 3"	0	0	1
LB60F	"COMPLEX, OPEN OR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES WITH CC SCORE 0 1"	0	0	1
LB61C	"MAJOR, OPEN OR PERCUTANEOUS, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 10"	0	0	1
LB61D	"MAJOR, OPEN OR PERCUTANEOUS, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 7 9"	0	0	1
LB61E	"MAJOR, OPEN OR PERCUTANEOUS, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 4 6"	0	0	1
LB61F	"MAJOR, OPEN OR PERCUTANEOUS, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 2 3"	0	0	1
LB61G	"MAJOR, OPEN OR PERCUTANEOUS, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 0 1"	0	0	1
LB62C	"MAJOR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 3"	0	0	1
LB62D	"MAJOR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 0 2"	0	0	1
LB63C	"MAJOR, OPEN OR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES 18 YEARS AND UNDER WITH CC SCORE 2"	0	0	1
LB63D	"MAJOR, OPEN OR LAPAROSCOPIC, KIDNEY OR URETER PROCEDURES 18 YEARS AND UNDER WITH CC SCORE 0 1"	0	0	1
LB64C	"COMPLEX ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 5"	0	0	1
LB64D	"COMPLEX ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 2 4"	0	0	1
LB64E	"COMPLEX ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 0 1"	0	0	1
LB65C	"MAJOR ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 5"	0	0	1
LB65D	"MAJOR ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 3 4"	0	0	1
LB65E	"MAJOR ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 19 YEARS AND OVER WITH CC SCORE 0 2"	0	0	1
LB66Z	"COMPLEX OR MAJOR, ENDOSCOPIC, KIDNEY OR URETER PROCEDURES 18 YEARS AND UNDER"	0	0	1
LB67C	COMPLEX OPEN BLADDER PROCEDURES WITH CC SCORE 3+	0	0	1
LB67D	COMPLEX OPEN BLADDER PROCEDURES WITH CC SCORE 0 2	0	0	1
LB68A	COMPLEX ENDOSCOPIC BLADDER PROCEDURES WITH CC SCORE 3+	0	0	1
LB68B	COMPLEX ENDOSCOPIC BLADDER PROCEDURES WITH CC SCORE 0 2	0	0	1
LB69Z	"MAJOR ROBOTIC, PROSTATE OR BLADDER NECK PROCEDURES (MALE)"	0	0	1
LB70C	"COMPLEX ENDOSCOPIC, PROSTATE OR BLADDER NECK PROCEDURES (MALE AND FEMALE), WITH CC SCORE 2+"	0	0	1
LB70D	"COMPLEX ENDOSCOPIC, PROSTATE OR BLADDER NECK PROCEDURES (MALE AND FEMALE), WITH CC SCORE 0 1"	0	0	1
LB71Z	TOTAL PELVIC EXENTERATION	0	0	1
LB72A	DIAGNOSTIC FLEXIBLE CYSTOSCOPY 19 YEARS AND OVER	0	0	1
LB72B	DIAGNOSTIC FLEXIBLE CYSTOSCOPY 18 YEARS AND UNDER	0	0	1
LB73Z	DIAGNOSTIC FLEXIBLE CYSTOSCOPY USING PHOTODYNAMIC FLUORESCENCE	0	0	1
LB74Z	IMPLANTATION OF PENILE PROSTHESIS	0	0	1
LB75A	PERCUTANEOUS NEPHROLITHOTOMY WITH CC SCORE 2+	0	0	1
LB75B	PERCUTANEOUS NEPHROLITHOTOMY WITH CC SCORE 0 1	0	0	1
LB76Z	TRANSRECTAL ULTRASOUND GUIDED BIOPSY OF PROSTATE	0	0	1
LB77Z	TRANSPERINEAL TEMPLATE BIOPSY OF PROSTATE	0	0	1
LB78Z	MINOR PROSTATE OR BLADDER NECK PROCEDURES (MALE)	0	0	1
LB79Z	INSERTION OF NEUROSTIMULATOR FOR TREATMENT OF URINARY INCONTINENCE	0	0	1
LB80Z	INSERTION OF NEUROSTIMULATOR ELECTRODES FOR TREATMENT OF URINARY INCONTINENCE	0	0	1
MA01Z	"COMPLEX OPEN, UPPER OR LOWER GENITAL TRACT PROCEDURES"	0	0	1
MA02A	"VERY MAJOR OPEN, UPPER OR LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 4"	0	0	1
MA02B	"VERY MAJOR OPEN, UPPER OR LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 2 3"	0	0	1
MA02C	"VERY MAJOR OPEN, UPPER OR LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 0 1"	0	0	1
MA03C	MAJOR OPEN LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 3+	0	0	1
MA03D	MAJOR OPEN LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 0 2	0	0	1
MA04C	INTERMEDIATE OPEN LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 3+	0	0	1
MA04D	INTERMEDIATE OPEN LOWER GENITAL TRACT PROCEDURES WITH CC SCORE 0 2	0	0	1
MA06A	"MAJOR, OPEN OR LAPAROSCOPIC, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY WITH CC SCORE 4"	0	0	1
MA06B	"MAJOR, OPEN OR LAPAROSCOPIC, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY WITH CC SCORE 2 3"	0	0	1
MA06C	"MAJOR, OPEN OR LAPAROSCOPIC, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY WITH CC SCORE 0 1"	0	0	1
MA07E	MAJOR OPEN UPPER GENITAL TRACT PROCEDURES WITH CC SCORE 5+	0	0	1
MA07F	MAJOR OPEN UPPER GENITAL TRACT PROCEDURES WITH CC SCORE 3 4	0	0	1
MA07G	MAJOR OPEN UPPER GENITAL TRACT PROCEDURES WITH CC SCORE 0 2	0	0	1
MA08A	"MAJOR, LAPAROSCOPIC OR ENDOSCOPIC, UPPER GENITAL TRACT PROCEDURES WITH CC SCORE 2"	0	0	1
MA08B	"MAJOR, LAPAROSCOPIC OR ENDOSCOPIC, UPPER GENITAL TRACT PROCEDURES WITH CC SCORE 0 1"	0	0	1
MA09Z	"INTERMEDIATE, LAPAROSCOPIC OR ENDOSCOPIC, UPPER GENITAL TRACT PROCEDURES"	0	0	1
MA10Z	"MINOR, LAPAROSCOPIC OR ENDOSCOPIC, UPPER GENITAL TRACT PROCEDURES"	0	0	1
MA11Z	INTERMEDIATE OPEN UPPER GENITAL TRACT PROCEDURES	0	0	1
MA12Z	RESECTION OR ABLATION PROCEDURES FOR INTRAUTERINE LESIONS	0	0	1
MA17C	"DILATION AND EVACUATION, LESS THAN 14 WEEKS GESTATION"	0	0	1
MA17D	"DILATION AND EVACUATION, 14 TO 20 WEEKS GESTATION"	0	0	1
MA18C	"MEDICAL TERMINATION OF PREGNANCY, LESS THAN 14 WEEKS GESTATION"	0	0	1
MA18D	"MEDICAL TERMINATION OF PREGNANCY, 14 TO 20 WEEKS GESTATION"	0	0	1
MA19A	"VACUUM ASPIRATION WITH CANNULA, LESS THAN 14 WEEKS GESTATION"	0	0	1
MA19B	"VACUUM ASPIRATION WITH CANNULA, 14 TO 20 WEEKS GESTATION"	0	0	1
MA20Z	"MEDICAL OR SURGICAL TERMINATION OF PREGNANCY, OVER 20 WEEKS GESTATION"	0	0	1
MA22Z	MINOR LOWER GENITAL TRACT PROCEDURES	0	0	1
MA23Z	MINIMAL LOWER GENITAL TRACT PROCEDURES	0	0	1
MA24Z	MINOR UPPER GENITAL TRACT PROCEDURES	0	0	1
MA25Z	MINIMAL UPPER GENITAL TRACT PROCEDURES	0	0	1
MA26A	"COMPLEX, OPEN OR LAPAROSCOPIC, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY WITH CC SCORE 5"	0	0	1
MA26B	"COMPLEX, OPEN OR LAPAROSCOPIC, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY WITH CC SCORE 2 4"	0	0	1
MA26C	"COMPLEX, OPEN OR LAPAROSCOPIC, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY WITH CC SCORE 0 1"	0	0	1
MA27Z	"MINOR, UPPER OR LOWER GENITAL TRACT PROCEDURES FOR MALIGNANCY"	0	0	1
MA28Z	"COMPLEX, LAPAROSCOPIC OR ENDOSCOPIC, UPPER GENITAL TRACT PROCEDURES"	0	0	1
MA29Z	MAJOR FEMALE PELVIC PERITONEUM ADHESION PROCEDURES	0	0	1
MA30Z	INTERMEDIATE FEMALE PELVIC PERITONEUM ADHESION PROCEDURES	0	0	1
MA31Z	DIAGNOSTIC HYSTEROSCOPY	0	0	1
MA32Z	DIAGNOSTIC HYSTEROSCOPY WITH BIOPSY	0	0	1
MA33Z	DIAGNOSTIC HYSTEROSCOPY WITH BIOPSY AND IMPLANTATION OF INTRAUTERINE DEVICE	0	0	1
MA34Z	DIAGNOSTIC HYSTEROSCOPY WITH IMPLANTATION OF INTRAUTERINE DEVICE	0	0	1
MA35Z	IMPLANTATION OF INTRAUTERINE DEVICE	0	0	1
MA36Z	TRANSVAGINAL ULTRASOUND	0	0	1
MA37Z	TRANSVAGINAL ULTRASOUND WITH BIOPSY	0	0	1
MA38Z	DIAGNOSTIC COLPOSCOPY	0	0	1
MA39Z	DIAGNOSTIC COLPOSCOPY WITH BIOPSY	0	0	1
MA40Z	THERAPEUTIC COLPOSCOPY	0	0	1
MB05C	MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 9	0	0	1
MB05D	MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 6 8	0	0	1
MB05E	MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 3 5	0	0	1
MB05F	MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
MB05G	MALIGNANT GYNAECOLOGICAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 10	0	0	1
MB05H	MALIGNANT GYNAECOLOGICAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 7 9	0	0	1
MB05J	MALIGNANT GYNAECOLOGICAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 4 6	0	0	1
MB05K	MALIGNANT GYNAECOLOGICAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 2 3	0	0	1
MB05L	MALIGNANT GYNAECOLOGICAL DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
MB08A	THREATENED OR SPONTANEOUS MISCARRIAGE WITH INTERVENTIONS	0	0	1
MB08B	THREATENED OR SPONTANEOUS MISCARRIAGE WITHOUT INTERVENTIONS	0	0	1
MB09A	NON MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 6	0	0	1
MB09B	NON MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 3 5	0	0	1
MB09C	NON MALIGNANT GYNAECOLOGICAL DISORDERS WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
